year,region,education_level,program_name,study_format,duration_months,base_price,competitor_price,demand_index,salary_index,advertising_spend,discount_percent,student_count,final_price,direction_code,source_title,source_url,source_row,source_note
2023,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Особенности введения в оборот интеллектуальных прав,очно-заочная,6,10000.0,12500.0,20.0,142.76,0.0,0.0,124,10000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,93,72 часа
2024,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Особенности введения в оборот интеллектуальных прав,очно-заочная,6,10000.0,12500.0,20.0,154.8,0.0,0.0,124,10000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,93,72 часа
2022,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Патентное право 2.0,очно-заочная,6,12500.0,12500.0,20.0,134.85,0.0,0.0,124,10000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,90,50 часов
2023,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Патентное право 2.0,очно-заочная,6,10000.0,12500.0,20.0,142.76,0.0,0.0,124,10000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,90,50 часов
2024,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Патентное право 2.0,очно-заочная,6,10000.0,12500.0,20.0,154.8,0.0,0.0,124,10000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,90,50 часов
2022,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Подача заявок на выдачу патентов на объекты патентного права и свидетельств на товарные знаки. Ведение делопроизводства по заявкам,очно-заочная,6,12500.0,12500.0,20.0,134.85,0.0,0.0,124,10000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,89,48 часов
2023,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Подача заявок на выдачу патентов на объекты патентного права и свидетельств на товарные знаки. Ведение делопроизводства по заявкам,очно-заочная,6,10000.0,12500.0,20.0,142.76,0.0,0.0,124,10000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,89,48 часов
2024,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Подача заявок на выдачу патентов на объекты патентного права и свидетельств на товарные знаки. Ведение делопроизводства по заявкам,очно-заочная,6,10000.0,12500.0,20.0,154.8,0.0,0.0,124,10000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,89,48 часов
2022,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Правовая охрана авторских и смежных прав,очно-заочная,6,12500.0,12500.0,20.0,134.85,0.0,0.0,124,17000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,94,90 часов
2023,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Правовая охрана авторских и смежных прав,очно-заочная,6,17000.0,12500.0,20.0,142.76,0.0,0.0,124,17000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,94,90 часов
2024,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Правовая охрана авторских и смежных прав,очно-заочная,6,17000.0,12500.0,20.0,154.8,0.0,0.0,124,17000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,94,90 часов
2022,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Промышленный дизайн: от создания до защиты,дистанционная,6,17390.0,17390.0,20.0,134.85,0.0,0.0,124,5600.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,82,16 часов
2023,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Промышленный дизайн: от создания до защиты,дистанционная,6,5600.0,17390.0,20.0,142.76,0.0,0.0,124,5600.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,82,16 часов
2024,Москва,дополнительное образование,Программа повышения квалификации с применением дистанционных образовательных технологий Промышленный дизайн: от создания до защиты,дистанционная,6,5600.0,17390.0,20.0,154.8,0.0,0.0,124,5600.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,82,16 часов
2022,Москва,дополнительное образование,Программа профессиональной переподготовки MINI MBА – Интеллектуальная собственность в деловом администрировании: новые возможности креативной экономики,заочная,6,120000.0,120000.0,20.0,134.85,0.0,0.0,124,160000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,51,очная форма обучения - 6 месцев заочная форма обучения - 6 месяцев
2023,Москва,дополнительное образование,Программа профессиональной переподготовки MINI MBА – Интеллектуальная собственность в деловом администрировании: новые возможности креативной экономики,заочная,6,160000.0,120000.0,20.0,142.76,0.0,0.0,124,160000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,51,очная форма обучения - 6 месцев заочная форма обучения - 6 месяцев
2024,Москва,дополнительное образование,Программа профессиональной переподготовки MINI MBА – Интеллектуальная собственность в деловом администрировании: новые возможности креативной экономики,заочная,6,160000.0,120000.0,20.0,154.8,0.0,0.0,124,160000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,51,очная форма обучения - 6 месцев заочная форма обучения - 6 месяцев
2022,Москва,дополнительное образование,Программа профессиональной переподготовки MINI MBА – Интеллектуальная собственность в деловом администрировании: новые возможности креативной экономики,очная,6,15000.0,15000.0,20.0,134.85,0.0,0.0,124,200000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,51,очная форма обучения - 6 месцев заочная форма обучения - 6 месяцев
2023,Москва,дополнительное образование,Программа профессиональной переподготовки MINI MBА – Интеллектуальная собственность в деловом администрировании: новые возможности креативной экономики,очная,6,200000.0,15000.0,20.0,142.76,0.0,0.0,124,200000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,51,очная форма обучения - 6 месцев заочная форма обучения - 6 месяцев
2024,Москва,дополнительное образование,Программа профессиональной переподготовки MINI MBА – Интеллектуальная собственность в деловом администрировании: новые возможности креативной экономики,очная,6,200000.0,15000.0,20.0,154.8,0.0,0.0,124,200000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,51,очная форма обучения - 6 месцев заочная форма обучения - 6 месяцев
2022,Москва,дополнительное образование,Программа профессиональной переподготовки MINI MBА – Интеллектуальная собственность в деловом администрировании: новые возможности креативной экономики,очно-заочная,6,12500.0,12500.0,20.0,134.85,0.0,0.0,124,160000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,51,очная форма обучения - 6 месцев заочная форма обучения - 6 месяцев
2023,Москва,дополнительное образование,Программа профессиональной переподготовки MINI MBА – Интеллектуальная собственность в деловом администрировании: новые возможности креативной экономики,очно-заочная,6,160000.0,12500.0,20.0,142.76,0.0,0.0,124,160000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,51,очная форма обучения - 6 месцев заочная форма обучения - 6 месяцев
2024,Москва,дополнительное образование,Программа профессиональной переподготовки MINI MBА – Интеллектуальная собственность в деловом администрировании: новые возможности креативной экономики,очно-заочная,6,160000.0,12500.0,20.0,154.8,0.0,0.0,124,160000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,51,очная форма обучения - 6 месцев заочная форма обучения - 6 месяцев
2022,Москва,дополнительное образование,Программа профессиональной переподготовки «Интеллектуальная собственность. Патентоведение»,дистанционная,6,17390.0,17390.0,20.0,134.85,0.0,0.0,124,60000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,46,за 6 месяцев; за 3 месяца
2023,Москва,дополнительное образование,Программа профессиональной переподготовки «Интеллектуальная собственность. Патентоведение»,дистанционная,6,60000.0,17390.0,20.0,142.76,0.0,0.0,124,60000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,46,за 6 месяцев; за 3 месяца
2024,Москва,дополнительное образование,Программа профессиональной переподготовки «Интеллектуальная собственность. Патентоведение»,дистанционная,6,60000.0,17390.0,20.0,154.8,0.0,0.0,124,60000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,46,за 6 месяцев; за 3 месяца
2022,Москва,дополнительное образование,Программа профессиональной переподготовки «Интеллектуальная собственность. Патентоведение»,заочная,6,120000.0,120000.0,20.0,134.85,0.0,0.0,124,80000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,46,за 6 месяцев; за 3 месяца
2023,Москва,дополнительное образование,Программа профессиональной переподготовки «Интеллектуальная собственность. Патентоведение»,заочная,6,80000.0,120000.0,20.0,142.76,0.0,0.0,124,80000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,46,за 6 месяцев; за 3 месяца
2024,Москва,дополнительное образование,Программа профессиональной переподготовки «Интеллектуальная собственность. Патентоведение»,заочная,6,80000.0,120000.0,20.0,154.8,0.0,0.0,124,80000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,46,за 6 месяцев; за 3 месяца
2017,Москва,дополнительное образование,Программа профессиональной переподготовки «Интеллектуальная собственность. Патентоведение»,не указано,6,20000.0,20000.0,20.0,100.0,0.0,0.0,124,80000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20171019-structure-20171019.csv,34,за 6 месяцев
2022,Москва,дополнительное образование,Программа профессиональной переподготовки «Интеллектуальная собственность. Патентоведение»,очная,6,15000.0,15000.0,20.0,134.85,0.0,0.0,124,100000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,46,за 6 месяцев; за 3 месяца
2023,Москва,дополнительное образование,Программа профессиональной переподготовки «Интеллектуальная собственность. Патентоведение»,очная,6,100000.0,15000.0,20.0,142.76,0.0,0.0,124,100000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,46,за 6 месяцев; за 3 месяца
2024,Москва,дополнительное образование,Программа профессиональной переподготовки «Интеллектуальная собственность. Патентоведение»,очная,6,100000.0,15000.0,20.0,154.8,0.0,0.0,124,100000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,46,за 6 месяцев; за 3 месяца
2017,Москва,дополнительное образование,"Программа профессиональной переподготовки «Мастер делового администрирования – Master Master of Business Administration (MBA)», специализация «МВА – спортивный менеджмент»",не указано,6,20000.0,20000.0,20.0,100.0,0.0,0.0,124,240000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20171019-structure-20171019.csv,33,
2017,Москва,дополнительное образование,"Программа профессиональной переподготовки «Мастер делового администрирования – Master Master of Business Administration (MBA)», специализация «МВА – спортивный менеджмент»",не указано,6,240000.0,20000.0,20.0,100.0,0.0,0.0,124,320000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20171019-structure-20171019.csv,33,
2017,Москва,дополнительное образование,"Программа профессиональной переподготовки «Мастер делового администрирования – Master Master of Business Administration (MBA)», специализация «МВА – управление проектами в сфере интеллектуальной собственности»",не указано,6,20000.0,20000.0,20.0,100.0,0.0,0.0,124,240000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20171019-structure-20171019.csv,31,
2017,Москва,дополнительное образование,"Программа профессиональной переподготовки «Мастер делового администрирования – Master Master of Business Administration (MBA)», специализация «МВА – управление проектами в сфере интеллектуальной собственности»",не указано,6,240000.0,20000.0,20.0,100.0,0.0,0.0,124,320000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20171019-structure-20171019.csv,31,
2021,Москва,дополнительное образование,Программа профессиональной переподготовки Авторское право в издательском бизнесе,заочная,6,73500.0,73500.0,20.0,118.55,0.0,0.0,124,70000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20210629-structure-20210629.csv,50,заочная форма обучения -6 месяцев
2022,Москва,дополнительное образование,Программа профессиональной переподготовки Авторское право в издательском бизнесе,заочная,6,70000.0,120000.0,20.0,134.85,0.0,0.0,124,70000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,50,заочная форма обучения -6 месяцев
2023,Москва,дополнительное образование,Программа профессиональной переподготовки Авторское право в издательском бизнесе,заочная,6,70000.0,120000.0,20.0,142.76,0.0,0.0,124,70000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,50,заочная форма обучения -6 месяцев
2024,Москва,дополнительное образование,Программа профессиональной переподготовки Авторское право в издательском бизнесе,заочная,6,70000.0,120000.0,20.0,154.8,0.0,0.0,124,70000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,50,заочная форма обучения -6 месяцев
2022,Москва,дополнительное образование,Программа профессиональной переподготовки Авторское право в издательском бизнесе,очная,6,15000.0,15000.0,20.0,134.85,0.0,0.0,124,100000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,50,заочная форма обучения -6 месяцев
2023,Москва,дополнительное образование,Программа профессиональной переподготовки Авторское право в издательском бизнесе,очная,6,100000.0,15000.0,20.0,142.76,0.0,0.0,124,100000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,50,заочная форма обучения -6 месяцев
2024,Москва,дополнительное образование,Программа профессиональной переподготовки Авторское право в издательском бизнесе,очная,6,100000.0,15000.0,20.0,154.8,0.0,0.0,124,100000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,50,заочная форма обучения -6 месяцев
2022,Москва,дополнительное образование,Программа профессиональной переподготовки Интеллектуальная собственность и IT-технологии,дистанционная,6,17390.0,17390.0,20.0,134.85,0.0,0.0,124,80000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,49,за 6 месяцев
2023,Москва,дополнительное образование,Программа профессиональной переподготовки Интеллектуальная собственность и IT-технологии,дистанционная,6,80000.0,17390.0,20.0,142.76,0.0,0.0,124,80000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,49,за 6 месяцев
2024,Москва,дополнительное образование,Программа профессиональной переподготовки Интеллектуальная собственность и IT-технологии,дистанционная,6,80000.0,17390.0,20.0,154.8,0.0,0.0,124,80000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,49,за 6 месяцев
2021,Москва,дополнительное образование,Программа профессиональной переподготовки Интеллектуальная собственность и IT-технологии,заочная,6,73500.0,73500.0,20.0,118.55,0.0,0.0,124,70000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20210629-structure-20210629.csv,49,за 6 месяцев
2022,Москва,дополнительное образование,Программа профессиональной переподготовки Интеллектуальная собственность и IT-технологии,заочная,6,70000.0,120000.0,20.0,134.85,0.0,0.0,124,70000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,49,за 6 месяцев
2023,Москва,дополнительное образование,Программа профессиональной переподготовки Интеллектуальная собственность и IT-технологии,заочная,6,70000.0,120000.0,20.0,142.76,0.0,0.0,124,70000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,49,за 6 месяцев
2024,Москва,дополнительное образование,Программа профессиональной переподготовки Интеллектуальная собственность и IT-технологии,заочная,6,70000.0,120000.0,20.0,154.8,0.0,0.0,124,70000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,49,за 6 месяцев
2022,Москва,дополнительное образование,Программа профессиональной переподготовки Интеллектуальная собственность и IT-технологии,очная,6,15000.0,15000.0,20.0,134.85,0.0,0.0,124,100000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,49,за 6 месяцев
2023,Москва,дополнительное образование,Программа профессиональной переподготовки Интеллектуальная собственность и IT-технологии,очная,6,100000.0,15000.0,20.0,142.76,0.0,0.0,124,100000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,49,за 6 месяцев
2024,Москва,дополнительное образование,Программа профессиональной переподготовки Интеллектуальная собственность и IT-технологии,очная,6,100000.0,15000.0,20.0,154.8,0.0,0.0,124,100000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,49,за 6 месяцев
2021,Москва,дополнительное образование,Программа профессиональной переподготовки Охрана и защита интеллектуальной собственности,дистанционная,6,14790.0,14790.0,20.0,118.55,0.0,0.0,124,50000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20210629-structure-20210629.csv,48,за 6 месяцев; за 3 месяца
2022,Москва,дополнительное образование,Программа профессиональной переподготовки Охрана и защита интеллектуальной собственности,дистанционная,6,50000.0,17390.0,20.0,134.85,0.0,0.0,124,50000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,48,за 6 месяцев; за 3 месяца
2023,Москва,дополнительное образование,Программа профессиональной переподготовки Охрана и защита интеллектуальной собственности,дистанционная,6,50000.0,17390.0,20.0,142.76,0.0,0.0,124,50000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,48,за 6 месяцев; за 3 месяца
2024,Москва,дополнительное образование,Программа профессиональной переподготовки Охрана и защита интеллектуальной собственности,дистанционная,6,50000.0,17390.0,20.0,154.8,0.0,0.0,124,50000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,48,за 6 месяцев; за 3 месяца
2021,Москва,дополнительное образование,Программа профессиональной переподготовки Охрана и защита интеллектуальной собственности,заочная,6,73500.0,73500.0,20.0,118.55,0.0,0.0,124,77000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20210629-structure-20210629.csv,48,за 6 месяцев; за 3 месяца
2022,Москва,дополнительное образование,Программа профессиональной переподготовки Охрана и защита интеллектуальной собственности,заочная,6,77000.0,120000.0,20.0,134.85,0.0,0.0,124,77000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,48,за 6 месяцев; за 3 месяца
2023,Москва,дополнительное образование,Программа профессиональной переподготовки Охрана и защита интеллектуальной собственности,заочная,6,77000.0,120000.0,20.0,142.76,0.0,0.0,124,77000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,48,за 6 месяцев; за 3 месяца
2024,Москва,дополнительное образование,Программа профессиональной переподготовки Охрана и защита интеллектуальной собственности,заочная,6,77000.0,120000.0,20.0,154.8,0.0,0.0,124,77000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,48,за 6 месяцев; за 3 месяца
2022,Москва,дополнительное образование,Программа профессиональной переподготовки Охрана и защита интеллектуальной собственности,очная,6,15000.0,15000.0,20.0,134.85,0.0,0.0,124,80000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,48,за 6 месяцев; за 3 месяца
2023,Москва,дополнительное образование,Программа профессиональной переподготовки Охрана и защита интеллектуальной собственности,очная,6,80000.0,15000.0,20.0,142.76,0.0,0.0,124,80000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,48,за 6 месяцев; за 3 месяца
2024,Москва,дополнительное образование,Программа профессиональной переподготовки Охрана и защита интеллектуальной собственности,очная,6,80000.0,15000.0,20.0,154.8,0.0,0.0,124,80000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,48,за 6 месяцев; за 3 месяца
2021,Москва,дополнительное образование,Программа профессиональной переподготовки Патентовед,заочная,6,73500.0,73500.0,20.0,118.55,0.0,0.0,124,165000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20210629-structure-20210629.csv,47,за 1 год 6 месяцев
2022,Москва,дополнительное образование,Программа профессиональной переподготовки Патентовед,заочная,6,165000.0,120000.0,20.0,134.85,0.0,0.0,124,165000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,47,за 1 год 6 месяцев
2023,Москва,дополнительное образование,Программа профессиональной переподготовки Патентовед,заочная,6,165000.0,120000.0,20.0,142.76,0.0,0.0,124,165000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,47,за 1 год 6 месяцев
2024,Москва,дополнительное образование,Программа профессиональной переподготовки Патентовед,заочная,6,165000.0,120000.0,20.0,154.8,0.0,0.0,124,165000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,47,за 1 год 6 месяцев
2017,Москва,дополнительное образование,Программа профессиональной переподготовки Патентовед,не указано,6,20000.0,20000.0,20.0,100.0,0.0,0.0,124,160000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20171019-structure-20171019.csv,35,за 2 года
2022,Москва,дополнительное образование,Программа профессиональной переподготовки Патентовед,очная,6,15000.0,15000.0,20.0,134.85,0.0,0.0,124,200000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,47,за 1 год 6 месяцев
2023,Москва,дополнительное образование,Программа профессиональной переподготовки Патентовед,очная,6,200000.0,15000.0,20.0,142.76,0.0,0.0,124,200000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,47,за 1 год 6 месяцев
2024,Москва,дополнительное образование,Программа профессиональной переподготовки Патентовед,очная,6,200000.0,15000.0,20.0,154.8,0.0,0.0,124,200000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,47,за 1 год 6 месяцев
2022,Москва,дополнительное образование,Программа профессиональной переподготовки Патентовед,очно-заочная,6,12500.0,12500.0,20.0,134.85,0.0,0.0,124,180000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,47,за 1 год 6 месяцев
2023,Москва,дополнительное образование,Программа профессиональной переподготовки Патентовед,очно-заочная,6,180000.0,12500.0,20.0,142.76,0.0,0.0,124,180000.0,,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,47,за 1 год 6 месяцев
